--DOCSTART--	--DOCSTART--
máquinas	O
realizem	O
exatamente	O
o	O
que	O
nós	O
pensamos	O
.	O
''	O
--SENTENCE--	--SENTENCE--
Para	O
uma	O
cultura	O
musical	O
dominante	O
que	O
está	O
acostumada	O
a	O
tratar	O
álbuns	O
como	O
``	O
obras	O
''	O
,	O
objetos	O
invioláveis	O
que	O
contém	O
algum	O
tipo	O
de	O
essência	O
artística	O
,	O
a	O
concepção	O
de	O
Mills	B-PESSOA
sobre	O
música	O
pode	O
parecer	O
estranha.	O
--SENTENCE--	--SENTENCE--
''	O
Depois	O
que	O
faz	O
o	O
álbum	O
''	O
,	O
ele	O
diz	O
,	O
``	O
você	O
põe	O
a	O
idéia	O
nas	O
mãos	O
do	O
DJ	O
e	O
é	O
ele	O
quem	O
decide	O
remodelar	O
essa	O
mensagem	O
no	O
momento	O
mais	O
oportuno	O
ou	O
da	O
melhor	O
forma	O
.	O
''	O
--SENTENCE--	--SENTENCE--
Ele	O
parece	O
pensar	O
a	O
obra	O
musical	O
como	O
processo	O
,	O
como	O
fluxo	O
de	O
informação	O
,	O
abrindo	O
um	O
canal	O
entre	O
produtor	O
e	O
público	O
dançante.	O
--SENTENCE--	--SENTENCE--
A	O
linguagem	O
de	O
mensagens	O
,	O
comunicações	O
e	O
comunicados	O
oficiais	O
e	O
oficiosos	O
de	O
Mills	B-PESSOA
é	O
parte	O
da	O
teologia	O
que	O
guia	O
o	O
tecno	O
de	O
Detroit	B-LOCAL
:	O
a	O
estória	O
do	O
circuito	O
informacional	O
que	O
corre	O
do	O
futuro	O
para	O
o	O
presente	O
,	O
do	O
Claro	O
Amanhã	O
dos	O
cruzadores	O
pesados	O
drexciyanos	O
,	O
de	O
OVNIs	O
(	O
'você	O
provavelmente	O
verá	O
um	O
voando	O
...	O
'	O
)	O
e	O
dos	O
anéis	O
de	O
Saturno	O
,	O
diretamente	O
de	O
volta	O
para	O
as	O
rôtas	O
rotas	O
de	B-TEMPO
hoje	I-TEMPO
.	O
--SENTENCE--	--SENTENCE--
É	O
um	O
circuito	O
que	O
canaliza	O
energia	O
através	O
do	O
corpo	O
do	O
produtor	O
para	O
seu	O
estúdio	O
,	O
energia	O
que	O
posteriormente	O
sai	O
pelo	O
PA	O
e	O
se	O
distribui	O
sobre	O
a	O
pista	O
de	O
dança.	O
--SENTENCE--	--SENTENCE--
Detroit	O
mesma	O
é	O
uma	O
picape	O
satélite	O
,	O
coletando	O
e	O
amplificando	O
o	O
futuro-potencial	O
,	O
transmitindo-o	O
perpassando	O
carros	O
enferrujados	O
nas	O
ruas	O
da	O
cidade	O
...	O
Mills	B-PESSOA
:	O
``	O
Para	O
mim	O
,	O
[	O
minha	O
música	O
é	O
]	O
sobre	O
fazer	O
as	O
pesoas	O
sentirem	O
que	O
elas	O
estão	O
num	O
tempo	O
à	O
frente	O
deste	O
tempo	O
presente.	O
--SENTENCE--	--SENTENCE--
Como	O
se	O
você	O
estivesse	O
ouvindo	O
alguém	O
falar	O
numa	O
língua	O
que	O
você	O
não	O
entende	O
,	O
ou	O
se	O
encontrasse	O
numa	O
vizinhança	O
desconhecida.	O
--SENTENCE--	--SENTENCE--
Isso	O
quer	O
dizer	O
tirar	O
você	O
da	O
sua	O
base	O
,	O
deixando	O
o	O
ouvinte	O
desarmado	O
.	O
''	O
--SENTENCE--	--SENTENCE--
Ao	O
contrário	O
de	O
alguns	O
outros	O
produtores	O
,	O
o	O
futuro	O
criado	O
por	O
Mills	B-PESSOA
não	O
é	O
um	O
sonho	O
em	O
ficção	O
científica	O
de	O
puro	O
cromo.	O
--SENTENCE--	--SENTENCE--
É	O
um	O
``	O
verfremdungseffekt	O
''	O
,	O
a	O
desorientação	O
do	O
potencial	O
puro.	O
--SENTENCE--	--SENTENCE--
O	O
ataque	O
das	O
batidas	O
de	O
Detroit	O
é	O
apenas	O
um	O
assalto	O
pra	O
tirar	O
as	O
defesas	O
,	O
forçando	O
os	O
ouvintes	O
a	O
se	O
abrirem	O
para	O
a	O
mensagem.	O
--SENTENCE--	--SENTENCE--
--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
George	B-PESSOA
Steiner	I-PESSOA
-	O
holocausto	O
ou	O
holocaustos	O
?	O
--SENTENCE--	--SENTENCE--
George	B-PESSOA
Steiner	I-PESSOA
esteve	O
recentemente	O
em	O
Portugal	B-LOCAL
e	O
de	O
acordo	O
com	O
notícia	O
no	O
Ciência	O
Hoje	O
o	O
ensaísta	O
vem	O
proferir	O
um	O
discurso	O
que	O
a	O
Europa	O
é	O
uma	O
civilização	O
decadente	O
e	O
que	O
aparecerão	O
outros	O
locais	O
do	O
planeta	O
como	O
a	O
China	B-LOCAL
e	O
a	O
Índia	B-LOCAL
?	O
.	O
--SENTENCE--	--SENTENCE--
Esta	O
afirmação	O
levantou-me	O
uma	O
série	O
de	O
inquitações	O
:	O
--SENTENCE--	--SENTENCE--
Ora	O
a	O
Índia	B-ORGANIZACAO
e	O
a	O
China	B-ORGANIZACAO
já	O
têm	O
o	O
seu	O
espaço	O
,	O
as	O
suas	O
incongruências	O
e	O
cometendo	O
os	O
piores	O
atentados	O
ecológicos	O
de	O
sempre	O
enquanto	O
hoje	B-TEMPO
há	O
uma	O
Europa	B-ORGANIZACAO
que	O
tem	O
feito	O
da	O
sustentabilidade	O
um	O
exemplo	O
a	O
este	O
planeta	O
...	O
exigir	O
mais	O
é	O
possível	O
,	O
concerteza.	O
--SENTENCE--	--SENTENCE--
Mas	O
George	B-PESSOA
Steiner	I-PESSOA
(	O
G.S	B-PESSOA
.	I-PESSOA
)	O
,	O
proferiu	O
uma	O
outra	O
barbaridade	O
ainda	O
mais	O
grave	O
uma	O
civilização	O
que	O
mata	O
os	O
seus	O
judeus	O
não	O
recupera	O
...	O
Não	O
visitou	O
o	O
memorial	O
em	O
Berlim	B-LOCAL
,	O
concerteza	O
...	O
ou	O
tão	O
aplaudido	O
sábio	O
terá	O
esquecido	O
de	O
Aristides	B-PESSOA
Sousa	I-PESSOA
Mendes	I-PESSOA
ou	O
de	O
Oskar	B-PESSOA
Schindler	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Por	O
mim	O
G.S	B-PESSOA
.	I-PESSOA
que	O
fique	O
pela	O
América	B-LOCAL
e	O
ataque	O
outros	O
holocaustos	O
que	O
não	O
criticou	O
:	O
Guantanamo	O
,	O
o	O
muro	O
internacional	O
no	O
México	B-LOCAL
,	O
que	O
ataque	O
a	O
administração	O
Bush	B-ORGANIZACAO
que	O
ainda	O
não	O
assinou	O
o	O
Protocolo	O
de	O
Quioto	O
,	O
que	O
ataque	O
um	O
país	O
que	O
mantem	O
a	O
pena	O
de	O
morte	O
,	O
que	O
ataque	O
um	O
país	O
onde	O
é	O
constitucional	O
o	O
uso	O
de	O
armas	O
...	O
e	O
lembrar-lhe	O
que	O
há	O
muitos	O
holocaustos	O
no	O
mundo	O
...	O
--SENTENCE--	--SENTENCE--
G.S	B-PESSOA
.	I-PESSOA
,	O
enquanto	O
aufere	O
uns	O
bons	O
milhões	O
de	O
dólares	O
e	O
estará	O
num	O
gabinete	O
provavelmente	O
nada	O
ecológico	O
,	O
com	O
ar	O
condicionado	O
,	O
podia	O
sair	O
um	O
pouco	O
da	O
sua	O
aura	O
de	O
eterna	O
vítima	O
de	O
anti-semitismo	O
e	O
demonstar	O
mais	O
solidariedade	O
com	O
estas	O
irracionalidades	O
no	O
Mundo	O
de	B-TEMPO
hoje	I-TEMPO
como	O
Angola	O
e	O
que	O
são	O
também	O
holocautos	O
tão	O
ou	O
mais	O
graves	O
que	O
Kosovo	O
e/ou	O
Israel-Palestina	O
:	O
Darfur	O
,	O
Birmânia	O
,	O
Congo	O
,	O
Ruanda	O
,	O
Singapura	O
,	O
Indonésia	O
,	O
Tibete	O
,	O
povos	O
da	O
Amazónia	O
,	O
Curdos	O
e	O
Nações	O
sem	O
Estado.	O
--SENTENCE--	--SENTENCE--
--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
COISAS	O
DA	O
SÁBADO	O
:	O
NÃO	O
HÁ	O
MAL	O
QUE	O
SEMPRE	O
DURE	O
,	O
NEM	O
BEM	O
QUE	O
NUNCA	O
ACABE	O
--SENTENCE--	--SENTENCE--
1.	O
--SENTENCE--	--SENTENCE--
Acabou	O
para	O
Sócrates	B-PESSOA
o	O
alibi	O
dos	O
governos	O
anteriores.	O
--SENTENCE--	--SENTENCE--
Com	O
excepcionais	O
condições	O
de	O
governação	O
,	O
com	O
maioria	O
absoluta	O
,	O
com	O
o	O
show	O
europeu	O
para	O
dar	O
dimensão	O
internacional	O
,	O
sem	O
«forças	O
de	O
bloqueio»	O
na	O
Presidência	O
,	O
com	O
uma	O
oposição	O
nos	B-TEMPO
dois	I-TEMPO
primeiros	I-TEMPO
anos	I-TEMPO
muito	O
mais	O
responsável	O
do	O
que	O
alguma	O
vez	O
o	O
PS	B-ORGANIZACAO
foi	O
,	O
gozando	O
de	O
muitas	O
simpatias	O
e	O
ainda	O
de	O
mais	O
cumplicidades	O
,	O
mas	O
agora	O
são	O
os	O
resultados	O
que	O
se	O
esperam.	O
--SENTENCE--	--SENTENCE--
Os	O
primeiros	O
resultados	O
que	O
se	O
conhecem	O
são	O
todos	O
maus	O
com	O
excepção	O
do	O
controlo	O
do	O
défice	O
e	O
mesmo	O
aí	O
parece	O
(	O
ao	O
Tribunal	B-ORGANIZACAO
de	I-ORGANIZACAO
Contas	I-ORGANIZACAO
)	O
que	O
as	O
coisas	O
também	O
não	O
são	O
tão	O
boas	O
como	O
se	O
pensava.	O
--SENTENCE--	--SENTENCE--
O	O
empobrecimento	O
dos	O
portugueses	O
continua	O
e	O
é	O
um	O
empobrecimento	O
sem	O
esperança.	O
--SENTENCE--	--SENTENCE--
Como	O
se	O
todos	O
fossem	O
,	O
a	O
seu	O
modo	O
,	O
um	O
desempregado	O
com	O
quarenta	O
anos.	O
--SENTENCE--	--SENTENCE--
2.	O
--SENTENCE--	--SENTENCE--
A	O
propaganda	O
governamental	O
está	O
a	O
esgotar-se.	O
--SENTENCE--	--SENTENCE--
PowerPoint	O
,	O
simulações	O
de	O
computador	O
,	O
assistências	O
reverendas	O
ou	O
de	O
casting	O
,	O
já	O
só	O
sobrevivem	O
na	O
RTP	O
e	O
nos	O
«momentos-	O
''	O
Chávez»	O
.	O
--SENTENCE--	--SENTENCE--
Os	O
especialistas	O
,	O
as	O
agências	O
,	O
os	O
assessores	O
,	O
bem	O
podem	O
estudar	O
novas	O
fórmulas	O
para	O
«comunicar»	O
,	O
que	O
a	O
teimosia	O
dos	O
factos	O
erodiu	O
as	O
técnicas	O
de	O
propaganda	O
que	O
o	O
governo	O
e	O
o	O
Primeiro-ministro	O
tem	O
usado	O
até	O
à	O
exaustâo.	O
--SENTENCE--	--SENTENCE--
3.	O
--SENTENCE--	--SENTENCE--
As	O
reformas	O
estilo	O
Sócrates	O
não	O
passaram	O
na	O
maioria	O
dos	O
casos	O
de	O
medidas	O
de	O
contenção	O
orçamental	O
e	O
,	O
só	O
em	O
raros	O
casos	O
,	O
foram	O
medidas	O
de	O
verdadeira	O
reforma.	O
--SENTENCE--	--SENTENCE--
Mas	O
quer	O
as	O
verdadeiras	O
quer	O
as	O
falsas	O
reformas	O
foram	O
sempre	O
acompanhadas	O
de	O
um	O
discurso	O
de	O
agressividade	O
populista	O
contra	O
as	O
classes	O
e	O
grupos	O
profissionais	O
destinatários	O
--	O
funcionários	O
públicos	O
,	O
professores	O
,	O
agentes	O
da	O
justiça	O
,	O
jornalistas	O
--	O
que	O
motivaram	O
respostas	O
corporativas.	O
--SENTENCE--	--SENTENCE--
Este	O
estilo	O
agressivo	O
colocou	O
os	O
grupos	O
profissionais	O
inteiros	O
contra	O
o	O
governo	O
em	O
vez	O
de	O
os	O
dividir	O
entre	O
sectores	O
conservadores	O
e	O
«modernizadores»	O
,	O
o	O
que	O
retirou	O
eficácia	O
às	O
poucas	O
reformas	O
genuínas	O
que	O
se	O
esboçaram.	O
--SENTENCE--	--SENTENCE--
4.	O
--SENTENCE--	--SENTENCE--
Três	O
programas	O
emblemáticos	O
caracterizaram	O
este	O
governo	O
:	O
o	O
Plano	O
Tecnológico	O
,	O
o	O
Simplex	O
e	O
as	O
«Novas	O
Oportunidades».	O
--SENTENCE--	--SENTENCE--
O	O
que	O
de	O
melhor	O
o	O
governo	O
Sócrates	B-ORGANIZACAO
fez	O
,	O
passou	O
por	O
aqui.	O
--SENTENCE--	--SENTENCE--
Talvez	O
,	O
de	O
todos	O
,	O
o	O
Simplex	O
tenha	O
sido	O
o	O
que	O
melhores	O
resultados	O
trouxe.	O
--SENTENCE--	--SENTENCE--
Ainda	O
é	O
cedo	O
para	O
se	O
fazer	O
uma	O
avaliação	O
global	O
,	O
mas	O
a	O
simplificação	O
burocrática	O
conheceu	O
um	O
impulso	O
sério.	O
--SENTENCE--	--SENTENCE--
5.	O
--SENTENCE--	--SENTENCE--
O	O
Plano	O
Tecnológico	O
traduz	O
muito	O
do	O
deslumbramento	O
de	O
Sócrates	B-PESSOA
e	O
da	O
sua	O
geração	O
pelo	O
poder	O
das	O
tecnologias	O
,	O
e	O
pela	O
crença	O
que	O
as	O
tecnologias	O
tem	O
efeitos	O
sociais	O
de	O
per	O
si.	O
--SENTENCE--	--SENTENCE--
Não	O
tem.	O
--SENTENCE--	--SENTENCE--
São	O
instrumentos	O
que	O
só	O
actuam	O
em	O
contextos	O
sociais	O
próprios	O
e	O
muitos	O
milhares	O
de	O
euros	O
de	O
material	O
avariado	O
,	O
computadores	O
,	O
gadgets	O
,	O
estão	O
por	O
essas	O
escolas	O
e	O
instituições	O
públicas	O
onde	O
depois	O
das	O
belas	O
sessões	O
públicas	O
de	O
ofertas	O
e	O
inaugurações	O
não	O
se	O
cuidou	O
,	O
por	O
exemplo	O
,	O
da	O
manutenção.	O
--SENTENCE--	--SENTENCE--
Para	O
além	O
disso	O
,	O
ter	O
banda	O
larga	O
em	O
Ferreira	B-LOCAL
do	I-LOCAL
Alentejo	I-LOCAL
é	O
excelente	O
se	O
ela	O
servir	O
para	O
alguma	O
coisa	O
,	O
se	O
as	O
literacias	O
para	O
a	O
usar	O
existirem	O
para	O
além	O
da	O
ida	O
à	O
Internet	O
para	O
ver	O
os	O
sítios	O
de	O
futebol	O
,	O
pornografia	O
e	O
as	O
fotografias	O
da	O
turma	O
no	O
Hi5.	O
--SENTENCE--	--SENTENCE--
--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
De	O
bicicleta	O
também	O
pelo	O
Ambiente	O
--SENTENCE--	--SENTENCE--
Durante	O
a	O
Conferência	B-ACONTECIMENTO
das	I-ACONTECIMENTO
Nações	I-ACONTECIMENTO
Unidas	I-ACONTECIMENTO
sobre	I-ACONTECIMENTO
as	I-ACONTECIMENTO
Alterações	I-ACONTECIMENTO
Climáticas	I-ACONTECIMENTO
,	O
em	O
Bali	B-LOCAL
,	O
o	O
Público	O
teve	O
uma	O
secção	O
designada	O
``	O
Eu	O
contribuo	O
''	O
,	O
onde	O
os	O
leitores	O
eram	O
convidados	O
a	O
dizerem	O
aquilo	O
que	O
fazem	O
pelo	O
Ambiente.	O
--SENTENCE--	--SENTENCE--
Não	O
parece	O
ter	O
havido	O
muitos	O
participantes	O
,	O
mas	O
houve	O
quem	O
divulgasse	O
a	O
sua	O
opção	O
pela	O
bicicleta	O
como	O
meio	O
de	O
transporte	O
principal	O
ou	O
secundário.	O
--SENTENCE--	--SENTENCE--
Joana	B-PESSOA
Marinho	I-PESSOA
,	O
uma	O
estudante	O
universitária	O
de	O
25	B-VALOR
anos	I-VALOR
,	O
de	O
Vila	B-LOCAL
do	I-LOCAL
Conde	I-LOCAL
:	O
«Tudo	O
começou	O
quando	O
os	O
meus	O
pais	O
acoplaram	O
às	O
bicicletas	O
cestinhos	O
de	O
verga	O
para	O
nos	O
levarem	O
,	O
a	O
mim	O
e	O
aos	O
meus	O
irmãos	O
,	O
nas	O
deslocações	O
ao	O
supermercado	O
e	O
à	O
praia.	O
--SENTENCE--	--SENTENCE--
A	O
partir	O
dos	O
seis	O
anos	O
,	O
eu	O
e	O
o	O
meu	O
irmão	O
mais	O
velho	O
íamos	O
para	O
a	O
escola	O
de	O
bicicleta.	O
--SENTENCE--	--SENTENCE--
Este	O
hábito	O
perdura	O
até	B-TEMPO
hoje	I-TEMPO
,	O
ao	O
qual	O
se	O
acrescentaram	O
muitas	O
outras	O
medidas.»	O
--SENTENCE--	--SENTENCE--
Também	O
Vítor	B-PESSOA
Pereira	I-PESSOA
,	O
um	O
recém-licenciado	O
em	O
Medicina	O
,	O
28	B-VALOR
anos	I-VALOR
,	O
de	O
Matosinhos	B-LOCAL
,	O
usa	O
a	O
bicicleta	O
como	O
opção	O
de	O
transporte	O
:	O
«	O
(	O
...	O
)	O
a	O
ida	O
para	O
o	O
trabalho	O
,	O
sempre	O
que	O
possível	O
uso	O
a	O
bicicleta	O
ou	O
o	O
transporte	O
público.»	O
--SENTENCE--	--SENTENCE--
Obrigada	O
ao	O
Hugo	B-PESSOA
Jorge	I-PESSOA
pela	O
dica.	O
--SENTENCE--	--SENTENCE--
--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
Sistema	O
de	O
Posicionamento	O
Global	O
--SENTENCE--	--SENTENCE--
O	O
Sistema	O
de	O
Posicionamento	O
Global	O
,	O
vulgarmente	O
conhecido	O
por	O
GPS	O
(	O
do	O
acrónimo	O
do	O
inglês	O
Global	O
Positioning	O
System	O
)	O
,	O
é	O
um	O
sistema	O
de	O
posicionamento	O
por	O
satélite	O
americano	O
,	O
por	B-TEMPO
vezes	I-TEMPO
incorrectamente	O
designado	O
de	O
sistema	O
de	O
navegação	O
,	O
utilizado	O
para	O
determinação	O
da	O
posição	O
de	O
um	O
receptor	O
na	O
superfície	O
da	O
Terra	O
ou	O
em	O
órbita.	O
--SENTENCE--	--SENTENCE--
Existem	O
atualmente	O
dois	O
sistemas	O
efetivos	O
de	O
posicionamento	O
por	O
satélite	O
;	O
o	O
GPS	O
americano	O
e	O
o	O
Glonass	O
russo	O
;	O
também	O
existem	O
mais	O
dois	O
sistemas	O
em	O
implantação	O
;	O
o	O
Galileo	O
europeu	O
e	O
o	O
Compass	O
chinês.	O
--SENTENCE--	--SENTENCE--
O	O
sistema	O
GPS	O
foi	O
criado	O
e	O
é	O
controlado	O
pelo	O
Departamento	B-ORGANIZACAO
de	I-ORGANIZACAO
Defesa	I-ORGANIZACAO
dos	O
Estados	B-LOCAL
Unidos	I-LOCAL
da	I-LOCAL
América	I-LOCAL
,	O
DoD	B-ORGANIZACAO
,	O
e	O
pode	O
ser	O
utilizado	O
por	O
qualquer	O
pessoa	O
,	O
gratuitamente	O
,	O
necessitando	O
apenas	O
de	O
um	O
receptor	O
que	O
capte	O
o	O
sinal	O
emitido	O
pelos	O
satélites.	O
--SENTENCE--	--SENTENCE--
O	O
DoD	B-ORGANIZACAO
fornece	O
dois	O
tipos	O
de	O
serviços	O
GPS	O
:	O
Standard	O
e	O
Precision	O
.	O
--SENTENCE--	--SENTENCE--
Contrariamente	O
ao	O
que	O
inicialmente	O
acontecia	O
,	O
actualmente	O
os	O
dois	O
serviços	O
estão	O
disponíveis	O
em	O
regime	O
aberto	O
em	O
qualquer	O
parte	O
do	O
mundo.	O
--SENTENCE--	--SENTENCE--
O	O
sistema	O
está	O
dividido	O
em	O
três	O
partes	O
:	O
espacial	O
,	O
de	O
controlo	O
e	O
utilizador.	O
--SENTENCE--	--SENTENCE--
O	O
segmento	O
espacial	O
é	O
composto	O
pela	O
constelação	O
de	O
satélites.	O
--SENTENCE--	--SENTENCE--
O	O
segmento	O
de	O
controlo	O
é	O
formado	O
pelas	O
estações	O
terrestres	O
dispersas	O
pelo	O
mundo	O
ao	O
longo	O
da	O
Zona	O
Equatorial	O
,	O
responsáveis	O
pela	O
monitorização	O
das	O
órbitas	O
dos	O
satélites	O
,	O
sincronização	O
dos	O
relógios	O
atómicos	O
de	O
bordo	O
dos	O
satélites	O
e	O
actualização	O
dos	O
dados	O
de	O
almanaque	O
que	O
os	O
satélites	O
transmitem.	O
--SENTENCE--	--SENTENCE--
O	O
segmento	O
do	O
utilizador	O
consiste	O
num	O
receptor	O
que	O
capta	O
os	O
sinais	O
emitidos	O
pelos	O
satélites.	O
--SENTENCE--	--SENTENCE--
Um	O
receptor	O
GPS	O
(	O
GPSR	O
)	O
descodifica	O
as	O
transmissões	O
do	O
sinal	O
de	O
código	O
e	O
fase	O
de	O
múltiplos	O
satélites	O
e	O
calcula	O
a	O
sua	O
posição	O
com	O
base	O
nas	O
distâncias	O
a	O
estes.	O
--SENTENCE--	--SENTENCE--
A	O
posição	O
é	O
dada	O
por	O
latitude	O
,	O
longitude	O
e	O
altitude	O
,	O
coordenadas	O
geodésicas	O
referentes	O
ao	O
sistema	O
WGS84	O
.	O
--SENTENCE--	--SENTENCE--
--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
Nuno	B-PESSOA
Álvares	I-PESSOA
Pereira	I-PESSOA
--SENTENCE--	--SENTENCE--
Biografia	O
--SENTENCE--	--SENTENCE--
Nuno	B-PESSOA
Álvares	I-PESSOA
Pereira	I-PESSOA
nasceu	O
na	O
vila	O
de	O
Cernache	B-LOCAL
do	I-LOCAL
Bonjardim	I-LOCAL
,	O
concelho	O
da	O
Sertã	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
Era	O
filho	O
de	O
Álvaro	B-PESSOA
Gonçalves	I-PESSOA
Pereira	I-PESSOA
e	O
de	O
Iria	B-PESSOA
Gonçalves	I-PESSOA
do	I-PESSOA
Carvalhal	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Casou	O
com	O
Leonor	B-PESSOA
de	I-PESSOA
Alvim	I-PESSOA
,	O
em	B-TEMPO
1377	I-TEMPO
em	O
Vila	B-LOCAL
Nova	I-LOCAL
da	I-LOCAL
Rainha	I-LOCAL
,	O
freguesia	O
do	O
concelho	O
de	O
Azambuja	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
Quando	O
o	O
rei	B-PESSOA
Fernando	I-PESSOA
de	O
Portugal	B-LOCAL
morreu	O
em	B-TEMPO
1383	I-TEMPO
,	O
sem	O
herdeiros	O
a	O
não	O
ser	O
a	O
princesa	B-PESSOA
Beatriz	I-PESSOA
casada	O
com	O
o	O
rei	B-PESSOA
João	I-PESSOA
I	I-PESSOA
de	O
Castela	B-LOCAL
,	O
Nuno	B-PESSOA
foi	O
um	O
dos	O
primeiros	O
nobres	O
a	O
apoiar	O
as	O
pretensões	O
de	O
João	B-PESSOA
,	O
o	O
Mestre	B-PESSOA
de	I-PESSOA
Avis	I-PESSOA
à	O
coroa.	O
--SENTENCE--	--SENTENCE--
Apesar	O
de	O
ser	O
filho	O
ilegítimo	O
de	O
Pedro	B-PESSOA
I	I-PESSOA
de	O
Portugal	B-LOCAL
,	O
João	B-PESSOA
afigurava-se	O
como	O
uma	O
hipótese	O
preferível	O
à	O
perda	O
de	O
independência	O
para	O
os	O
castelhanos.	O
--SENTENCE--	--SENTENCE--
Depois	O
da	O
primeira	O
vitória	O
de	O
Álvares	B-PESSOA
Pereira	I-PESSOA
frente	O
aos	O
castelhanos	O
na	O
batalha	O
dos	O
Atoleiros	O
em	B-TEMPO
Abril	I-TEMPO
de	I-TEMPO
1384	I-TEMPO
,	O
João	B-PESSOA
de	I-PESSOA
Avis	I-PESSOA
nomeia-o	O
Condestável	O
de	O
Portugal	B-LOCAL
e	O
Conde	O
de	O
Ourém	O
.	O
--SENTENCE--	--SENTENCE--
O	O
génio	O
militar	O
de	O
Nuno	B-PESSOA
Álvares	I-PESSOA
Pereira	I-PESSOA
foi	O
decisivo	O
na	O
Batalha	O
de	O
Aljubarrota	O
.	O
--SENTENCE--	--SENTENCE--
O	O
génio	O
militar	O
de	O
Nuno	B-PESSOA
Álvares	I-PESSOA
Pereira	I-PESSOA
foi	O
decisivo	O
na	O
Batalha	O
de	O
Aljubarrota	O
.	O
--SENTENCE--	--SENTENCE--
A	B-TEMPO
6	I-TEMPO
de	I-TEMPO
Abril	I-TEMPO
de	I-TEMPO
1385	I-TEMPO
,	O
João	B-PESSOA
é	O
reconhecido	O
pelas	O
cortes	O
reunidas	O
em	O
Coimbra	B-LOCAL
como	O
Rei	O
de	O
Portugal	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
Esta	O
posição	O
de	O
força	O
portuguesa	O
desencadeia	O
uma	O
resposta	O
à	O
altura	O
em	O
Castela	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
João	B-PESSOA
de	O
Castela	B-LOCAL
invade	O
Portugal	B-LOCAL
com	O
vista	O
a	O
proteger	O
os	O
interesses	O
de	O
sua	O
mulher	O
Beatriz	B-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Álvares	B-PESSOA
Pereira	I-PESSOA
toma	O
o	O
controlo	O
da	O
situação	O
no	O
terreno	O
e	O
inicia	O
uma	O
série	O
de	O
cercos	O
a	O
cidades	O
leais	O
a	O
Castela	B-ORGANIZACAO
,	O
localizadas	O
principalmente	O
no	O
Norte	O
do	O
país.	O
--SENTENCE--	--SENTENCE--
A	B-TEMPO
14	I-TEMPO
de	I-TEMPO
Agosto	I-TEMPO
,	O
Álvares	B-PESSOA
Pereira	I-PESSOA
mostra	O
o	O
seu	O
génio	O
militar	O
ao	O
vencer	O
a	O
batalha	O
de	O
Aljubarrota	O
à	O
frente	O
de	O
um	O
pequeno	O
exército	O
de	O
6,000	B-VALOR
portugueses	O
e	O
aliados	O
ingleses	O
,	O
contra	O
as	O
30,000	B-VALOR
tropas	O
castelhanas.	O
--SENTENCE--	--SENTENCE--
A	O
batalha	O
viria	O
a	O
ser	O
decisiva	O
no	O
fim	O
da	O
instabilidade	O
política	O
de	B-TEMPO
1383-1385	I-TEMPO
e	O
na	O
consolidação	O
da	O
independência	O
portuguesa.	O
--SENTENCE--	--SENTENCE--
Finda	O
a	O
ameaça	O
castelhana	O
,	O
Nuno	B-PESSOA
Álvares	I-PESSOA
Pereira	I-PESSOA
permaneceu	O
como	O
condestável	O
do	O
reino	O
e	O
tornou-se	O
Conde	O
de	O
Arraiolos	O
e	O
Barcelos	O
.	O
--SENTENCE--	--SENTENCE--
Entre	B-TEMPO
1385	I-TEMPO
e	I-TEMPO
1390	I-TEMPO
,	O
ano	B-TEMPO
da	O
morte	O
de	O
João	B-PESSOA
de	O
Castela	B-LOCAL
,	O
dedicou-se	O
a	O
realizar	O
raides	O
contra	O
a	O
fronteira	O
de	O
Castela	B-LOCAL
,	O
com	O
o	O
objectivo	O
de	O
manter	O
a	O
pressão	O
e	O
dissuadir	O
o	O
país	O
vizinho	O
de	O
novos	O
ataques.	O
--SENTENCE--	--SENTENCE--
Do	O
seu	O
casamento	O
com	O
Leonor	B-PESSOA
de	I-PESSOA
Alvim	I-PESSOA
,	O
o	O
Condestável	O
teve	O
apenas	O
uma	O
filha	O
,	O
Beatriz	B-PESSOA
Pereira	I-PESSOA
de	I-PESSOA
Alvim	I-PESSOA
,	O
que	O
se	O
tornou	O
mulher	O
de	O
Afonso	B-PESSOA
,	O
o	O
primeiro	O
Duque	O
de	O
Bragança	O
,	O
sendo	O
assim	O
um	O
dos	O
antepassados	O
da	O
actual	O
casa	O
real	O
portuguesa.	O
--SENTENCE--	--SENTENCE--
Lembrado	O
como	O
um	O
dos	O
melhores	O
generais	O
portugueses	O
,	O
abraça	O
,	O
nos	B-TEMPO
