
** training sigarra **

** repeat 0 **

** fold 0 **
Indexing events using cutoff of 4

	Computing event counts...  done. 147459 events
  9:  ... loglikelihood=-26125.99827991042	0.9733841344542413
 10:  ... loglikelihood=-23897.236151581747	0.9759150700111497
 11:  ... loglikelihood=-22082.40851211626	0.9779398184566765
 12:  ... loglikelihood=-20572.64880622459	0.9797730366438426
 13:  ... loglikelihood=-19294.505083971977	0.9812437154133975
 14:  ... loglikelihood=-18196.597029661036	0.9826049483210321
 15:  ... loglikelihood=-17241.885974658046	0.9837130876729757
 16:  ... loglikelihood=-16402.981398551987	0.9846091756674488
 17:  ... loglikelihood=-15659.17727091669	0.9853821370672613
 18:  ... loglikelihood=-14994.517577517516	0.9860319718724135
 19:  ... loglikelihood=-14396.49690027598	0.9865792011820154
 20:  ... loglikelihood=-13855.165486221063	0.9870990690261371
 21:  ... loglikelihood=-13362.499425783863	0.9875505332065585
 22:  ... loglikelihood=-12911.949131778249	0.98800199738698
 23:  ... loglikelihood=-12498.110360696599	0.9883508560718512
 24:  ... loglikelihood=-12116.480825749846	0.9888023202522727
 25:  ... loglikelihood=-11763.277340204582	0.989171700036254
 26:  ... loglikelihood=-11435.296332176093	0.9895137183547551
 27:  ... loglikelihood=-11129.805945280523	0.9898488963068862
 28:  ... loglikelihood=-10844.461554009526	0.9901225109616871
 29:  ... loglikelihood=-10577.238919902826	0.990416646715598
 30:  ... loglikelihood=-10326.380815497609	0.9906150173403288
 31:  ... loglikelihood=-10090.354041128783	0.9908749512623896
 32:  ... loglikelihood=-9867.814536658421	0.9911006833526004
 33:  ... loglikelihood=-9657.578853238107	0.9912443310463709
 34:  ... loglikelihood=-9458.60066408577	0.9914221805719914
 35:  ... loglikelihood=-9269.951299930062	0.9915726686321319
 36:  ... loglikelihood=-9090.803523414645	0.9917094759595324
 37:  ... loglikelihood=-8920.41792840928	0.9918736447524129
 38:  ... loglikelihood=-8758.131480262095	0.9920104520798134
 39:  ... loglikelihood=-8603.347812625658	0.9921472594072138
 40:  ... loglikelihood=-8455.528973527578	0.9922772263682443
 41:  ... loglikelihood=-8314.188373461022	0.9924003529629047
 42:  ... loglikelihood=-8178.884735484506	0.992496118092085
 43:  ... loglikelihood=-8049.2168846370805	0.9925850428548953
 44:  ... loglikelihood=-7924.819243602428	0.9926329254194854
 45:  ... loglikelihood=-7805.35792522116	0.992776573113256
 46:  ... loglikelihood=-7690.527331445101	0.9929202208070265
 47:  ... loglikelihood=-7580.047183667018	0.9929954648370967
 48:  ... loglikelihood=-7473.659921808914	0.993091229966277
 49:  ... loglikelihood=-7371.128419727717	0.9931869950954573
 50:  ... loglikelihood=-7272.233972831334	0.9932964409573777
 51:  ... loglikelihood=-7176.774520690726	0.993399046452928
 52:  ... loglikelihood=-7084.563073124734	0.9934742904829983
 53:  ... loglikelihood=-6995.426312975664	0.9936384592758788
 54:  ... loglikelihood=-6909.203352750437	0.993679501474099
 55:  ... loglikelihood=-6825.744625610335	0.9937547455041692
 56:  ... loglikelihood=-6744.910893980156	0.9937957877023893
 57:  ... loglikelihood=-6666.572361388483	0.9938778720988296
 58:  ... loglikelihood=-6590.607875135007	0.9939394353961598
 59:  ... loglikelihood=-6516.904209064878	0.9940146794262301
 60:  ... loglikelihood=-6445.355417152426	0.9940899234563003
 61:  ... loglikelihood=-6375.862249821678	0.9941446463872605
 62:  ... loglikelihood=-6308.331625967062	0.9942267307837008
 63:  ... loglikelihood=-6242.676154533433	0.994295134447401
 64:  ... loglikelihood=-6178.8137002791555	0.9943635381111012
 65:  ... loglikelihood=-6116.666989006139	0.9944251014084314
 66:  ... loglikelihood=-6056.16324811265	0.9944593032402815
 67:  ... loglikelihood=-5997.233878815058	0.9945003454385016
 68:  ... loglikelihood=-5939.8141568148885	0.9945413876367218
 69:  ... loglikelihood=-5883.842958557307	0.9945482280030918
 70:  ... loglikelihood=-5829.262510554048	0.994602950934052
 71:  ... loglikelihood=-5776.018159523757	0.9946576738650122
 72:  ... loglikelihood=-5724.0581613515005	0.9946781949641222
 73:  ... loglikelihood=-5673.333487087849	0.9947055564296023
 74:  ... loglikelihood=-5623.79764439524	0.9947876408260427
 75:  ... loglikelihood=-5575.406513021608	0.9948218426578928
 76:  ... loglikelihood=-5528.118193025141	0.9948628848561129
 77:  ... loglikelihood=-5481.892864608345	0.9948970866879631
 78:  ... loglikelihood=-5436.692658533618	0.994917607787073
 79:  ... loglikelihood=-5392.4815361957835	0.9949449692525532
 80:  ... loglikelihood=-5349.225178519531	0.9949860114507733
 81:  ... loglikelihood=-5306.890882927895	0.9949996921835134
 82:  ... loglikelihood=-5265.447467704901	0.9950202132826235
 83:  ... loglikelihood=-5224.865183136126	0.9950475747481035
 84:  ... loglikelihood=-5185.1156288706425	0.9950817765799537
 85:  ... loglikelihood=-5146.17167699914	0.9951091380454337
 86:  ... loglikelihood=-5108.007400390713	0.9951364995109138
 87:  ... loglikelihood=-5070.598005869331	0.995177541709134
 88:  ... loglikelihood=-5033.919771852147	0.995177541709134
 89:  ... loglikelihood=-4997.949990102723	0.9952185839073541
 90:  ... loglikelihood=-4962.666911284556	0.9952527857392042
 91:  ... loglikelihood=-4928.049694025838	0.9952664664719443
 92:  ... loglikelihood=-4894.078357233337	0.9952938279374244
 93:  ... loglikelihood=-4860.733735413376	0.9953143490365344
 94:  ... loglikelihood=-4827.9974367799105	0.9953280297692745
 95:  ... loglikelihood=-4795.851803947517	0.9953759123338646
 96:  ... loglikelihood=-4764.279877023325	0.9953827527002346
 97:  ... loglikelihood=-4733.265358927121	0.9953964334329747
 98:  ... loglikelihood=-4702.792582784316	0.9954169545320848
 99:  ... loglikelihood=-4672.846481246123	0.9954374756311948
100:  ... loglikelihood=-4643.412557604644	0.9954306352648248
101:  ... loglikelihood=-4614.476858580888	0.9954374756311948
102:  ... loglikelihood=-4586.025948672723	0.9954443159975648
103:  ... loglikelihood=-4558.046885957746	0.9954648370966749
104:  ... loglikelihood=-4530.527199256224	0.995505879294895
105:  ... loglikelihood=-4503.454866564357	0.9955127196612651
106:  ... loglikelihood=-4476.818294674321	0.9955264003940051
107:  ... loglikelihood=-4450.606299907749	0.9955537618594852
108:  ... loglikelihood=-4424.808089888202	0.9955742829585953
109:  ... loglikelihood=-4399.413246290905	0.9955879636913353
110:  ... loglikelihood=-4374.411708505328	0.9956153251568154
111:  ... loglikelihood=-4349.793758157064	0.9956495269886655
112:  ... loglikelihood=-4325.5500044339005	0.9956700480877756
113:  ... loglikelihood=-4301.671370169517	0.9956837288205156
114:  ... loglikelihood=-4278.149078637249	0.9956837288205156
115:  ... loglikelihood=-4254.974641013505	0.9957042499196257
116:  ... loglikelihood=-4232.139844469763	0.9957247710187358
117:  ... loglikelihood=-4209.636740856638	0.9957316113851058
118:  ... loglikelihood=-4187.457635946781	0.9957794939496959
119:  ... loglikelihood=-4165.595079203038	0.9958205361479161
120:  ... loglikelihood=-4144.041854042574	0.9958478976133962
121:  ... loglikelihood=-4122.790968569317	0.9958684187125062
122:  ... loglikelihood=-4101.835646747458	0.9958752590788763
123:  ... loglikelihood=-4081.169319992612	0.9958889398116163
124:  ... loglikelihood=-4060.7856191563274	0.9959163012770964
125:  ... loglikelihood=-4040.6783668842672	0.9959163012770964
126:  ... loglikelihood=-4020.841570325622	0.9959436627425765
127:  ... loglikelihood=-4001.2694141768416	0.9959436627425765
128:  ... loglikelihood=-3981.9562540404	0.9959505031089465
129:  ... loglikelihood=-3962.896610082886	0.9960052260399067
130:  ... loglikelihood=-3944.085160975964	0.9960120664062767
131:  ... loglikelihood=-3925.516738106216	0.9960394278717568
132:  ... loglikelihood=-3907.18632003933	0.9960462682381268
133:  ... loglikelihood=-3889.089027225946	0.9960667893372369
134:  ... loglikelihood=-3871.220116936497	0.996094150802717
135:  ... loglikelihood=-3853.5749784143372	0.9961215122681971
136:  ... loglikelihood=-3836.149128234854	0.9961420333673071
137:  ... loglikelihood=-3818.9382058617007	0.9961557141000472
138:  ... loglikelihood=-3801.937969389445	0.9961557141000472
139:  ... loglikelihood=-3785.144291463813	0.9961830755655273
140:  ... loglikelihood=-3768.553155371281	0.9961899159318973
141:  ... loglikelihood=-3752.160651289137	0.9962035966646373
142:  ... loglikelihood=-3735.962972688296	0.9962172773973774
143:  ... loglikelihood=-3719.9564128829747	0.9962377984964875
144:  ... loglikelihood=-3704.137361718264	0.9962446388628575
145:  ... loglikelihood=-3688.5023023905396	0.9962856810610776
146:  ... loglikelihood=-3673.0478083936605	0.9962993617938177
147:  ... loglikelihood=-3657.770540586608	0.9962993617938177
148:  ... loglikelihood=-3642.6672443743496	0.9963062021601877
149:  ... loglikelihood=-3627.734746999644	0.9963198828929277
150:  ... loglikelihood=-3612.969954938703	0.9963198828929277
151:  ... loglikelihood=-3598.3698513973595	0.9963198828929277
152:  ... loglikelihood=-3583.9314939017136	0.9963267232592977
153:  ... loglikelihood=-3569.652011981054	0.9963540847247778
154:  ... loglikelihood=-3555.528604936988	0.9963540847247778
155:  ... loglikelihood=-3541.5585396967294	0.9963677654575179
156:  ... loglikelihood=-3527.7391487451937	0.9963746058238879
157:  ... loglikelihood=-3514.067828134441	0.9963882865566279
158:  ... loglikelihood=-3500.5420355646097	0.9963882865566279
159:  ... loglikelihood=-3487.1592885362325	0.996401967289368
160:  ... loglikelihood=-3473.9171625684517	0.996415648022108
161:  ... loglikelihood=-3460.8132894812243	0.996415648022108
162:  ... loglikelihood=-3447.8453557399307	0.9964293287548481
163:  ... loglikelihood=-3435.011100857132	0.9964361691212181
164:  ... loglikelihood=-3422.308315852329	0.9964498498539581
165:  ... loglikelihood=-3409.734841764506	0.9964498498539581
166:  ... loglikelihood=-3397.2885682175493	0.9964498498539581
167:  ... loglikelihood=-3384.9674320342815	0.9964498498539581
168:  ... loglikelihood=-3372.7694158991108	0.9964635305866982
169:  ... loglikelihood=-3360.6925470659958	0.9964840516858083
170:  ... loglikelihood=-3348.7348961105236	0.9964977324185483

Training data summary:
#Sentences: 6766
#Tokens: 146191
#Organizacao entities: 2031
#Hora entities: 925
#Localizacao entities: 1376
#UnidadeOrganica entities: 1606
#Evento entities: 373
#Data entities: 2498
#Curso entities: 470
#Pessoa entities: 1945

Writing name finder model ... done (0.583s)

Wrote name finder model to
path: /home/arop/ner-re-pt/tools/open-nlp/train/models/repeat-2/sigarra/fold-6/pt-ner-sigarra.bin

Execution time: 56.122 seconds

real	0m56.299s
user	1m0.420s
sys	0m0.276s

** fold 7 **
Indexing events using cutoff of 4

	Computing event counts...  done. 148299 events
	Indexing...  done.
Sorting and merging events... done. Reduced 148299 events to 116745.
Done indexing.
Incorporating indexed data for training...  
done.
	Number of Event Tokens: 116745
	    Number of Outcomes: 17
	  Number of Predicates: 56261
...done.
Computing model parameters ...
Performing 170 iterations.
  1:  ... loglikelihood=-420162.70570905565	0.7821428330602365
  2:  ... loglikelihood=-123585.36323046601	0.8057640307756627
  3:  ... loglikelihood=-77906.9150826083	0.8834786478668096
  4:  ... loglikelihood=-57238.68925720499	0.9247129110782946
  5:  ... loglikelihood=-45581.40237650777	0.9454682769270191
  6:  ... loglikelihood=-38167.00247648875	0.9562910066824456
  7:  ... loglikelihood=-33046.96227000301	0.9643760241134465
  8:  ... loglikelihood=-29294.204021127152	0.9693794293960175
  9:  ... loglikelihood=-26418.744727473502	0.9727172806289995
 10:  ... loglikelihood=-24139.532190805094	0.9754145341506012
 11:  ... loglikelihood=-22284.347334603535	0.9777341721791786
 12:  ... loglikelihood=-20741.841223176078	0.9793727536935516
 13:  ... loglikelihood=-19436.804403713217	0.9810383077431405
 14:  ... loglikelihood=-18316.582278164737	0.9821846404898212
 15:  ... loglikelihood=-17343.19142801567	0.983459092778778
 16:  ... loglikelihood=-16488.526488975447	0.9843896452437306
 17:  ... loglikelihood=-15731.330818290246	0.9851988213002111
 18:  ... loglikelihood=-15055.21798049381	0.9859338228848475
 19:  ... loglikelihood=-14447.34222336811	0.9864867598567758
 20:  ... loglikelihood=-13897.482481556059	0.9869857517582722
 21:  ... loglikelihood=-13397.39725809203	0.9875993769344366
 22:  ... loglikelihood=-12940.361394274087	0.9879702492936567
 23:  ... loglikelihood=-12520.8277654605	0.9883276353852689
 24:  ... loglikelihood=-12134.176534577842	0.9886378195402531
 25:  ... loglikelihood=-11776.526785380656	0.9889749762304534
 26:  ... loglikelihood=-11444.593118242248	0.9893458485896736
 27:  ... loglikelihood=-11135.574961201432	0.9897639228855218
 28:  ... loglikelihood=-10847.069963205873	0.990094336441918
 29:  ... loglikelihood=-10577.005394624233	0.9903708049278822
 30:  ... loglikelihood=-10323.583249818783	0.9905933283434143
 31:  ... loglikelihood=-10085.235941992589	0.9908091086251425
 32:  ... loglikelihood=-9860.59028875148	0.9910518614420866
 33:  ... loglikelihood=-9648.438047673153	0.9912339260547947
 34:  ... loglikelihood=-9447.711664262966	0.9914092475336989
 35:  ... loglikelihood=-9257.464193425114	0.991571082744995
 36:  ... loglikelihood=-9076.852581685696	0.9916857160196629
 37:  ... loglikelihood=-8905.123670859664	0.9918610374985671
 38:  ... loglikelihood=-8741.602417931495	0.9919891570408431
 39:  ... loglikelihood=-8585.681930021718	0.9921037903155112
 40:  ... loglikelihood=-8436.814994395947	0.9922453961253953
 41:  ... loglikelihood=-8294.5068467729	0.9923870019352794
 42:  ... loglikelihood=-8158.308970784605	0.9924679195409275
 43:  ... loglikelihood=-8027.813760453758	0.9926297547522236
 44:  ... loglikelihood=-7902.64990840053	0.9927039292240676
 45:  ... loglikelihood=-7782.4784070428495	0.9928320487663437
 46:  ... loglikelihood=-7666.989069697777	0.9929331957734038
 47:  ... loglikelihood=-7555.897494337652	0.9930478290480718
 48:  ... loglikelihood=-7448.942405597957	0.9931220035199159
 49:  ... loglikelihood=-7345.883321106767	0.9931961779917599
 50:  ... loglikelihood=-7246.498496811798	0.993277095597408
 51:  ... loglikelihood=-7150.583113053575	0.99339847200588
 52:  ... loglikelihood=-7057.947669008096	0.99349961901294
 53:  ... loglikelihood=-6968.416557991681	0.9935872797523921
 54:  ... loglikelihood=-6881.826800195544	0.9936884267594522
 55:  ... loglikelihood=-6798.026912820374	0.9938030600341202
 56:  ... loglikelihood=-6716.875900446079	0.9938502619707483
 57:  ... loglikelihood=-6638.2423508831425	0.9938839776397683
 58:  ... loglikelihood=-6562.003623789373	0.9939648952454163
 59:  ... loglikelihood=-6488.045121065857	0.9940120971820444
 60:  ... loglikelihood=-6416.259629511627	0.9941065010553004
 61:  ... loglikelihood=-6346.546727467704	0.9941604461257325
 62:  ... loglikelihood=-6278.8122482545905	0.9942278774637725
 63:  ... loglikelihood=-6212.967794115488	0.9942750794004005
 64:  ... loglikelihood=-6148.930295169878	0.9943492538722446
 65:  ... loglikelihood=-6086.621608557608	0.9944166852102846
 66:  ... loglikelihood=-6025.968153535985	0.9944638871469127
 67:  ... loglikelihood=-5966.900578800862	0.9945245753511487
 68:  ... loglikelihood=-5909.3534587383365	0.9945515478863647
 69:  ... loglikelihood=-5853.265015695328	0.9946526948934248
 70:  ... loglikelihood=-5798.576865691856	0.9946998968300528
 71:  ... loglikelihood=-5745.2337852831	0.9947403556328768
 72:  ... loglikelihood=-5693.183497535144	0.9948145301047209
 73:  ... loglikelihood=-5642.376475301271	0.9948752183089569
 74:  ... loglikelihood=-5592.765760179044	0.994908933977977
 75:  ... loglikelihood=-5544.3067957009625	0.994929163379389
 76:  ... loglikelihood=-5496.957273462817	0.994976365316017
 77:  ... loglikelihood=-5450.67699102734	0.994989851583625
 78:  ... loglikelihood=-5405.427720560397	0.995003337851233
 79:  ... loglikelihood=-5361.173087258661	0.995037053520253
 80:  ... loglikelihood=-5317.8784567258845	0.9950909985906851
 81:  ... loglikelihood=-5275.510830532293	0.9951314573935091
 82:  ... loglikelihood=-5234.038749269489	0.995158429928725
 83:  ... loglikelihood=-5193.4322024770345	0.995178659330137
 84:  ... loglikelihood=-5153.662544875852	0.9952123749991572
 85:  ... loglikelihood=-5114.702418397747	0.9952528338019812
 86:  ... loglikelihood=-5076.525679544648	0.9953000357386091
 87:  ... loglikelihood=-5039.107331655759	0.9953270082738251
 88:  ... loglikelihood=-5002.423461699492	0.9953674670766492
 89:  ... loglikelihood=-4966.451181236821	0.9954079258794732
 90:  ... loglikelihood=-4931.1685712396375	0.9954618709499052
 91:  ... loglikelihood=-4896.554630470306	0.9955023297527292
